s	o
https://cso.kmi.open.ac.uk/topics/data_transmission--packet_switching	http://dbpedia.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/digital_communications	http://dbpedia.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/digital_communication	http://dbpedia.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/data_communication_systems	http://dbpedia.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/data_transmission_rates	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/digital_communication_systems	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/voice%2Fdata_communication_systems	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/digital_communication_systems--voice%2Fdata_integrat	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/data_transmission_-_packet_switching	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/data_transmission--packet_switching	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/digital_communications	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/digital_communication	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/data_communication_systems	http://www.wikidata.org/entity/Q389772
https://cso.kmi.open.ac.uk/topics/data_transmission_rates	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/digital_communication_systems	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/voice%2Fdata_communication_systems	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/digital_communication_systems--voice%2Fdata_integrat	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/data_transmission_-_packet_switching	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/data_transmission--packet_switching	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/digital_communications	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/digital_communication	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/data_communication_systems	http://rdf.freebase.com/ns/m.0bl7c
https://cso.kmi.open.ac.uk/topics/data_transmission_rates	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/digital_communication_systems	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/voice%2Fdata_communication_systems	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/digital_communication_systems--voice%2Fdata_integrat	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/data_transmission_-_packet_switching	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/data_transmission--packet_switching	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/digital_communications	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/digital_communication	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/data_communication_systems	http://yago-knowledge.org/resource/Data_transmission
https://cso.kmi.open.ac.uk/topics/isdn	http://dbpedia.org/resource/Integrated_Services_Digital_Network
https://cso.kmi.open.ac.uk/topics/isdn	http://www.wikidata.org/entity/Q170397
https://cso.kmi.open.ac.uk/topics/isdn	http://rdf.freebase.com/ns/m.03x_h
https://cso.kmi.open.ac.uk/topics/isdn	http://yago-knowledge.org/resource/Integrated_Services_Digital_Network
https://cso.kmi.open.ac.uk/topics/saas	http://dbpedia.org/resource/Software_as_a_service
https://cso.kmi.open.ac.uk/topics/saas	http://www.wikidata.org/entity/Q1254596
https://cso.kmi.open.ac.uk/topics/saas	http://rdf.freebase.com/ns/m.06_4c_
https://cso.kmi.open.ac.uk/topics/saas	http://yago-knowledge.org/resource/Software_as_a_service
https://cso.kmi.open.ac.uk/topics/metal_working_tools	http://dbpedia.org/resource/Metal
https://cso.kmi.open.ac.uk/topics/metal_insulator_boundaries	http://dbpedia.org/resource/Metal
https://cso.kmi.open.ac.uk/topics/metal_working_tools	http://www.wikidata.org/entity/Q11426
https://cso.kmi.open.ac.uk/topics/metal_insulator_boundaries	http://www.wikidata.org/entity/Q11426
https://cso.kmi.open.ac.uk/topics/metal_working_tools	http://rdf.freebase.com/ns/m.04t7l
https://cso.kmi.open.ac.uk/topics/metal_insulator_boundaries	http://rdf.freebase.com/ns/m.04t7l
https://cso.kmi.open.ac.uk/topics/spectrum_efficiency	http://dbpedia.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/bandwidth_efficiency	http://dbpedia.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/spectral_efficiency	http://dbpedia.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/high_spectral_efficiency	http://dbpedia.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/spectrum_efficiency	http://www.wikidata.org/entity/Q583970
https://cso.kmi.open.ac.uk/topics/bandwidth_efficiency	http://www.wikidata.org/entity/Q583970
https://cso.kmi.open.ac.uk/topics/spectral_efficiency	http://www.wikidata.org/entity/Q583970
https://cso.kmi.open.ac.uk/topics/high_spectral_efficiency	http://www.wikidata.org/entity/Q583970
https://cso.kmi.open.ac.uk/topics/spectrum_efficiency	http://rdf.freebase.com/ns/m.05kwcp
https://cso.kmi.open.ac.uk/topics/bandwidth_efficiency	http://rdf.freebase.com/ns/m.05kwcp
https://cso.kmi.open.ac.uk/topics/spectral_efficiency	http://rdf.freebase.com/ns/m.05kwcp
https://cso.kmi.open.ac.uk/topics/high_spectral_efficiency	http://rdf.freebase.com/ns/m.05kwcp
https://cso.kmi.open.ac.uk/topics/spectrum_efficiency	http://yago-knowledge.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/bandwidth_efficiency	http://yago-knowledge.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/spectral_efficiency	http://yago-knowledge.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/high_spectral_efficiency	http://yago-knowledge.org/resource/Spectral_efficiency
https://cso.kmi.open.ac.uk/topics/bit_error_rate_performance	http://dbpedia.org/resource/Bit_error_rate
https://cso.kmi.open.ac.uk/topics/bit_error_rate	http://dbpedia.org/resource/Bit_error_rate
https://cso.kmi.open.ac.uk/topics/bit_error_probability	http://dbpedia.org/resource/Bit_error_rate
https://cso.kmi.open.ac.uk/topics/bit_error_rate_performance	http://www.wikidata.org/entity/Q840922
https://cso.kmi.open.ac.uk/topics/bit_error_rate	http://www.wikidata.org/entity/Q840922
https://cso.kmi.open.ac.uk/topics/bit_error_probability	http://www.wikidata.org/entity/Q840922
https://cso.kmi.open.ac.uk/topics/bit_error_rate_performance	http://rdf.freebase.com/ns/m.0b592
https://cso.kmi.open.ac.uk/topics/bit_error_rate	http://rdf.freebase.com/ns/m.0b592
https://cso.kmi.open.ac.uk/topics/bit_error_probability	http://rdf.freebase.com/ns/m.0b592
https://cso.kmi.open.ac.uk/topics/bit_error_rate_performance	http://yago-knowledge.org/resource/Bit_error_rate
https://cso.kmi.open.ac.uk/topics/bit_error_rate	http://yago-knowledge.org/resource/Bit_error_rate
https://cso.kmi.open.ac.uk/topics/bit_error_probability	http://yago-knowledge.org/resource/Bit_error_rate
https://cso.kmi.open.ac.uk/topics/acoustic_intensity	http://dbpedia.org/resource/Sound_intensity
https://cso.kmi.open.ac.uk/topics/acoustic_intensity	http://www.wikidata.org/entity/Q1140289
https://cso.kmi.open.ac.uk/topics/acoustic_intensity	http://rdf.freebase.com/ns/m.02hfqg
https://cso.kmi.open.ac.uk/topics/acoustic_intensity	http://yago-knowledge.org/resource/Sound_intensity
https://cso.kmi.open.ac.uk/topics/flat_rayleigh_fading	http://dbpedia.org/resource/Rayleigh_fading
https://cso.kmi.open.ac.uk/topics/rayleigh_fading	http://dbpedia.org/resource/Rayleigh_fading
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channel	http://dbpedia.org/resource/Rayleigh_fading
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channels	http://dbpedia.org/resource/Rayleigh_fading
https://cso.kmi.open.ac.uk/topics/flat_rayleigh_fading	http://www.wikidata.org/entity/Q854039
https://cso.kmi.open.ac.uk/topics/rayleigh_fading	http://www.wikidata.org/entity/Q854039
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channel	http://www.wikidata.org/entity/Q854039
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channels	http://www.wikidata.org/entity/Q854039
https://cso.kmi.open.ac.uk/topics/flat_rayleigh_fading	http://rdf.freebase.com/ns/m.0kyxb
https://cso.kmi.open.ac.uk/topics/rayleigh_fading	http://rdf.freebase.com/ns/m.0kyxb
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channel	http://rdf.freebase.com/ns/m.0kyxb
https://cso.kmi.open.ac.uk/topics/rayleigh_fading_channels	http://rdf.freebase.com/ns/m.0kyxb
https://cso.kmi.open.ac.uk/topics/closed-form_expression	http://dbpedia.org/resource/Closed-form_expression
https://cso.kmi.open.ac.uk/topics/closed_form_solutions	http://dbpedia.org/resource/Closed-form_expression
https://cso.kmi.open.ac.uk/topics/closed-form_solution	http://dbpedia.org/resource/Closed-form_expression
https://cso.kmi.open.ac.uk/topics/closed-form_expression	http://www.wikidata.org/entity/Q777407
https://cso.kmi.open.ac.uk/topics/closed_form_solutions	http://www.wikidata.org/entity/Q777407
https://cso.kmi.open.ac.uk/topics/closed-form_solution	http://www.wikidata.org/entity/Q777407
https://cso.kmi.open.ac.uk/topics/closed-form_expression	http://rdf.freebase.com/ns/m.02sljs
https://cso.kmi.open.ac.uk/topics/closed_form_solutions	http://rdf.freebase.com/ns/m.02sljs
https://cso.kmi.open.ac.uk/topics/closed-form_solution	http://rdf.freebase.com/ns/m.02sljs
https://cso.kmi.open.ac.uk/topics/closed-form_expression	http://yago-knowledge.org/resource/Analytical_expression
https://cso.kmi.open.ac.uk/topics/closed_form_solutions	http://yago-knowledge.org/resource/Analytical_expression
https://cso.kmi.open.ac.uk/topics/closed-form_solution	http://yago-knowledge.org/resource/Analytical_expression
https://cso.kmi.open.ac.uk/topics/multicarrier_code-division_multiple_access	http://dbpedia.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/multicarrier_code_division_multiple_access	http://dbpedia.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29_systems	http://dbpedia.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29	http://dbpedia.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access	http://dbpedia.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code-division_multiple_access_%28cdma%29	http://dbpedia.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/multicarrier_code-division_multiple_access	http://www.wikidata.org/entity/Q233394
https://cso.kmi.open.ac.uk/topics/multicarrier_code_division_multiple_access	http://www.wikidata.org/entity/Q233394
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29_systems	http://www.wikidata.org/entity/Q233394
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29	http://www.wikidata.org/entity/Q233394
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access	http://www.wikidata.org/entity/Q233394
https://cso.kmi.open.ac.uk/topics/code-division_multiple_access_%28cdma%29	http://www.wikidata.org/entity/Q233394
https://cso.kmi.open.ac.uk/topics/multicarrier_code-division_multiple_access	http://rdf.freebase.com/ns/m.0211d
https://cso.kmi.open.ac.uk/topics/multicarrier_code_division_multiple_access	http://rdf.freebase.com/ns/m.0211d
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29_systems	http://rdf.freebase.com/ns/m.0211d
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29	http://rdf.freebase.com/ns/m.0211d
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access	http://rdf.freebase.com/ns/m.0211d
https://cso.kmi.open.ac.uk/topics/code-division_multiple_access_%28cdma%29	http://rdf.freebase.com/ns/m.0211d
https://cso.kmi.open.ac.uk/topics/multicarrier_code-division_multiple_access	http://yago-knowledge.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/multicarrier_code_division_multiple_access	http://yago-knowledge.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29_systems	http://yago-knowledge.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access_%28cdma%29	http://yago-knowledge.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code_division_multiple_access	http://yago-knowledge.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/code-division_multiple_access_%28cdma%29	http://yago-knowledge.org/resource/Code_division_multiple_access
https://cso.kmi.open.ac.uk/topics/patch_antenna	http://dbpedia.org/resource/Patch_antenna
https://cso.kmi.open.ac.uk/topics/rectangular_patch_antenna	http://dbpedia.org/resource/Patch_antenna
https://cso.kmi.open.ac.uk/topics/patch_antenna	http://www.wikidata.org/entity/Q1419428
https://cso.kmi.open.ac.uk/topics/rectangular_patch_antenna	http://www.wikidata.org/entity/Q1419428
https://cso.kmi.open.ac.uk/topics/patch_antenna	http://rdf.freebase.com/ns/m.02p6cbf
https://cso.kmi.open.ac.uk/topics/rectangular_patch_antenna	http://rdf.freebase.com/ns/m.02p6cbf
https://cso.kmi.open.ac.uk/topics/patch_antenna	http://yago-knowledge.org/resource/Patch_antenna
https://cso.kmi.open.ac.uk/topics/rectangular_patch_antenna	http://yago-knowledge.org/resource/Patch_antenna
https://cso.kmi.open.ac.uk/topics/antenna	http://dbpedia.org/resource/Antenna_(radio)
https://cso.kmi.open.ac.uk/topics/antenna_accessories	http://dbpedia.org/resource/Antenna_(radio)
https://cso.kmi.open.ac.uk/topics/antenna	http://www.wikidata.org/entity/Q131214
https://cso.kmi.open.ac.uk/topics/antenna_accessories	http://www.wikidata.org/entity/Q131214
https://cso.kmi.open.ac.uk/topics/antenna	http://rdf.freebase.com/ns/m.019mbd
https://cso.kmi.open.ac.uk/topics/antenna_accessories	http://rdf.freebase.com/ns/m.019mbd
https://cso.kmi.open.ac.uk/topics/impedance_mismatch	http://dbpedia.org/resource/Impedance_matching
https://cso.kmi.open.ac.uk/topics/impedance_matching_%28electric%29	http://dbpedia.org/resource/Impedance_matching
https://cso.kmi.open.ac.uk/topics/impedance_matching	http://dbpedia.org/resource/Impedance_matching
https://cso.kmi.open.ac.uk/topics/impedance_mismatch	http://www.wikidata.org/entity/Q1761108
https://cso.kmi.open.ac.uk/topics/impedance_matching_%28electric%29	http://www.wikidata.org/entity/Q1761108
https://cso.kmi.open.ac.uk/topics/impedance_matching	http://www.wikidata.org/entity/Q1761108
https://cso.kmi.open.ac.uk/topics/impedance_mismatch	http://rdf.freebase.com/ns/m.01vh2l
https://cso.kmi.open.ac.uk/topics/impedance_matching_%28electric%29	http://rdf.freebase.com/ns/m.01vh2l
https://cso.kmi.open.ac.uk/topics/impedance_matching	http://rdf.freebase.com/ns/m.01vh2l
https://cso.kmi.open.ac.uk/topics/impedance_mismatch	http://yago-knowledge.org/resource/Impedance_matching
https://cso.kmi.open.ac.uk/topics/impedance_matching_%28electric%29	http://yago-knowledge.org/resource/Impedance_matching
https://cso.kmi.open.ac.uk/topics/impedance_matching	http://yago-knowledge.org/resource/Impedance_matching
https://cso.kmi.open.ac.uk/topics/phase_detector	http://dbpedia.org/resource/Phase_detector
https://cso.kmi.open.ac.uk/topics/phase_detector	http://www.wikidata.org/entity/Q2085341
https://cso.kmi.open.ac.uk/topics/phase_detector	http://rdf.freebase.com/ns/m.01_7z0
https://cso.kmi.open.ac.uk/topics/phase_detector	http://yago-knowledge.org/resource/Phase_detector
https://cso.kmi.open.ac.uk/topics/ground_plane	http://dbpedia.org/resource/Ground_plane
https://cso.kmi.open.ac.uk/topics/ground_plane	http://www.wikidata.org/entity/Q1547722
https://cso.kmi.open.ac.uk/topics/ground_plane	http://rdf.freebase.com/ns/m.0b9gf
https://cso.kmi.open.ac.uk/topics/ground_plane	http://yago-knowledge.org/resource/Ground_plane
https://cso.kmi.open.ac.uk/topics/demodulation	http://dbpedia.org/resource/Demodulation
https://cso.kmi.open.ac.uk/topics/demodulation	http://www.wikidata.org/entity/Q1185939
https://cso.kmi.open.ac.uk/topics/demodulation	http://rdf.freebase.com/ns/m.0hmys
https://cso.kmi.open.ac.uk/topics/transceiver	http://dbpedia.org/resource/Transceiver
https://cso.kmi.open.ac.uk/topics/transceiver	http://www.wikidata.org/entity/Q954187
https://cso.kmi.open.ac.uk/topics/transceiver	http://rdf.freebase.com/ns/m.0bhbn
https://cso.kmi.open.ac.uk/topics/transceiver	http://yago-knowledge.org/resource/Transceiver
https://cso.kmi.open.ac.uk/topics/channel_capacity	http://dbpedia.org/resource/Channel_capacity
https://cso.kmi.open.ac.uk/topics/channel_capacity	http://www.wikidata.org/entity/Q870845
https://cso.kmi.open.ac.uk/topics/channel_capacity	http://rdf.freebase.com/ns/m.01hmr0
https://cso.kmi.open.ac.uk/topics/electromagnetic_interference_%28emi%29	http://dbpedia.org/resource/Electromagnetic_interference
https://cso.kmi.open.ac.uk/topics/electromagnetic_interference	http://dbpedia.org/resource/Electromagnetic_interference
https://cso.kmi.open.ac.uk/topics/electromagnetic_interference_%28emi%29	http://www.wikidata.org/entity/Q1474513
https://cso.kmi.open.ac.uk/topics/electromagnetic_interference	http://www.wikidata.org/entity/Q1474513
https://cso.kmi.open.ac.uk/topics/electromagnetic_interference_%28emi%29	http://rdf.freebase.com/ns/m.043hzk
https://cso.kmi.open.ac.uk/topics/electromagnetic_interference	http://rdf.freebase.com/ns/m.043hzk
https://cso.kmi.open.ac.uk/topics/spurious_signal_noise	http://dbpedia.org/resource/Noise_(electronics)
